,,,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,INFECTED_SYMPTOMS_SEVERE_QUEUE,CURED,DEAD
13,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,1454,1,0,0,120,0
13,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,2,0,0,0,0
13,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
13,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
13,Age_50_59,CURED,0,0,0,0,0,0,0,5602,0
13,Age_50_59,DEAD,0,0,0,0,0,0,0,0,0
13,Age_60_69,HEALTHY,2079392,807,0,0,0,0,0,0,0
13,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,3543,361,0,0,0,0,115,0
13,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,515,135,0,0,0,144,0
13,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,960,0,0,0,87,0
13,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,7,0,0,0,0
13,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,1,0,0,0
13,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
13,Age_60_69,CURED,0,0,0,0,0,0,0,3845,0
13,Age_60_69,DEAD,0,0,0,0,0,0,0,0,1
13,Age_70_79,HEALTHY,1516227,388,0,0,0,0,0,0,0
13,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,1726,200,0,0,0,0,63,0
13,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,305,74,0,0,0,62,0
13,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,613,1,3,0,40,0
13,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,6,0,0,0,0
13,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,11,0,0,0
13,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
13,Age_70_79,CURED,0,0,0,0,0,0,0,2388,0
13,Age_70_79,DEAD,0,0,0,0,0,0,0,0,3
13,Age_80_150,HEALTHY,795804,192,0,0,0,0,0,0,0
13,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,917,85,0,0,0,0,35,0
13,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,150,47,0,0,0,33,0
13,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,291,0,5,0,21,0
13,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,1
13,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,20,0,0,1
13,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
13,Age_80_150,CURED,0,0,0,0,0,0,0,1196,0
13,Age_80_150,DEAD,0,0,0,0,0,0,0,0,22
14,Age_0_9,HEALTHY,1761826,2499,0,0,0,0,0,0,0
14,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,8937,855,0,0,0,0,369,0
14,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1293,355,0,0,0,289,0
14,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,1444,0,0,0,106,0
14,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
14,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
14,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
14,Age_0_9,CURED,0,0,0,0,0,0,0,5531,0
14,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
14,Age_10_19,HEALTHY,1990746,1842,0,0,0,0,0,0,0
14,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,6815,692,0,0,0,0,238,0
14,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1021,251,0,0,0,231,0
14,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,1256,0,0,0,98,0
14,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
14,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
14,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
14,Age_10_19,CURED,0,0,0,0,0,0,0,5144,0
14,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
14,Age_20_29,HEALTHY,2182535,1850,0,0,0,0,0,0,0
14,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,7531,702,0,0,0,0,270,0
14,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1123,273,0,0,0,261,0
14,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,1501,0,0,0,115,0
14,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
14,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
14,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
14,Age_20_29,CURED,0,0,0,0,0,0,0,5627,0
14,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
14,Age_30_39,HEALTHY,2089302,1849,0,0,0,0,0,0,0
14,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,7359,709,0,0,0,0,260,0
14,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1039,263,0,0,0,269,0
14,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,1488,0,0,0,110,0
14,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,1,0,0,0,0
14,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
14,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
14,Age_30_39,CURED,0,0,0,0,0,0,0,5550,0
14,Age_30_39,DEAD,0,0,0,0,0,0,0,0,0
14,Age_40_49,HEALTHY,2242457,1728,0,0,0,0,0,0,0
14,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,7177,667,0,0,0,0,240,0
14,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1010,265,0,0,0,260,0
14,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,1497,0,0,0,97,0
14,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
14,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
14,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
14,Age_40_49,CURED,0,0,0,0,0,0,0,5709,0
14,Age_40_49,DEAD,0,0,0,0,0,0,0,0,0
14,Age_50_59,HEALTHY,2488512,1848,0,0,0,0,0,0,0
14,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,7444,761,0,0,0,0,242,0
14,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1119,287,0,0,0,239,0
14,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,1588,0,0,0,116,0
14,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,3,0,0,0,0
14,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
14,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
14,Age_50_59,CURED,0,0,0,0,0,0,0,6229,0
14,Age_50_59,DEAD,0,0,0,0,0,0,0,0,0
14,Age_60_69,HEALTHY,2078417,975,0,0,0,0,0,0,0
14,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,3829,388,0,0,0,0,133,0
14,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,595,123,0,0,0,158,0
14,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,1017,0,0,0,78,0
14,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,7,0,0,0,0
14,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,1,0,0,0
14,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
14,Age_60_69,CURED,0,0,0,0,0,0,0,4191,0
14,Age_60_69,DEAD,0,0,0,0,0,0,0,0,1
14,Age_70_79,HEALTHY,1515794,433,0,0,0,0,0,0,0
14,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,1842,206,0,0,0,0,66,0
14,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,335,89,0,0,0,81,0
14,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,631,0,1,0,55,0
14,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,7,0,0,0,0
14,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,14,0,0,0
14,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
14,Age_70_79,CURED,0,0,0,0,0,0,0,2553,0
14,Age_70_79,DEAD,0,0,0,0,0,0,0,0,3
14,Age_80_150,HEALTHY,795599,205,0,0,0,0,0,0,0
14,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,980,99,0,0,0,0,30,0
14,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,160,36,0,0,0,39,0
14,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,309,0,5,0,24,0
14,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
14,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,24,0,0,1
14,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
14,Age_80_150,CURED,0,0,0,0,0,0,0,1285,0
14,Age_80_150,DEAD,0,0,0,0,0,0,0,0,24
15,Age_0_9,HEALTHY,1758993,2833,0,0,0,0,0,0,0
15,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,10082,998,0,0,0,0,356,0
15,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1401,357,0,0,0,390,0
15,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,1679,0,0,0,120,0
15,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
15,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
15,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
15,Age_0_9,CURED,0,0,0,0,0,0,0,6295,0
15,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
15,Age_10_19,HEALTHY,1988703,2043,0,0,0,0,0,0,0
15,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,7660,722,0,0,0,0,275,0
15,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1144,294,0,0,0,275,0
15,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,1408,0,0,0,99,0
15,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
15,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
15,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
15,Age_10_19,CURED,0,0,0,0,0,0,0,5711,0
15,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
15,Age_20_29,HEALTHY,2180414,2121,0,0,0,0,0,0,0
15,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,8279,806,0,0,0,0,296,0
15,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1194,308,0,0,0,323,0
15,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,1632,0,0,0,142,0
15,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
15,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
15,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
15,Age_20_29,CURED,0,0,0,0,0,0,0,6273,0
15,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
15,Age_30_39,HEALTHY,2087153,2149,0,0,0,0,0,0,0
15,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,8116,793,0,0,0,0,299,0
15,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1175,280,0,0,0,293,0
15,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,1628,0,0,0,123,0
15,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,1,0,0,0,0
15,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
15,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
15,Age_30_39,CURED,0,0,0,0,0,0,0,6189,0
15,Age_30_39,DEAD,0,0,0,0,0,0,0,0,0
15,Age_40_49,HEALTHY,2240454,2003,0,0,0,0,0,0,0
15,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,7881,797,0,0,0,0,227,0
15,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1136,265,0,0,0,276,0
15,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,1653,1,0,0,108,0
15,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
15,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
15,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
15,Age_40_49,CURED,0,0,0,0,0,0,0,6306,0
15,Age_40_49,DEAD,0,0,0,0,0,0,0,0,0
15,Age_50_59,HEALTHY,2486427,2085,0,0,0,0,0,0,0
15,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,8178,825,0,0,0,0,289,0
15,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1267,315,0,0,0,298,0
15,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,1752,2,0,0,121,0
15,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,3,0,0,0,0
15,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
15,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
15,Age_50_59,CURED,0,0,0,0,0,0,0,6826,0
15,Age_50_59,DEAD,0,0,0,0,0,0,0,0,0
15,Age_60_69,HEALTHY,2077483,934,0,0,0,0,0,0,0
15,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,4258,379,0,0,0,0,167,0
15,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,667,165,0,0,0,151,0
15,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,1057,0,0,0,83,0
15,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,6,0,0,0,1
15,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,1,0,0,0
15,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
15,Age_60_69,CURED,0,0,0,0,0,0,0,4560,0
15,Age_60_69,DEAD,0,0,0,0,0,0,0,0,1
15,Age_70_79,HEALTHY,1515331,463,0,0,0,0,0,0,0
15,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,2004,200,0,0,0,0,71,0
15,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,367,76,0,0,0,98,0
15,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,662,1,1,0,56,0
15,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,7,0,0,0,0
15,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,14,0,0,1
15,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
15,Age_70_79,CURED,0,0,0,0,0,0,0,2755,0
15,Age_70_79,DEAD,0,0,0,0,0,0,0,0,3
15,Age_80_150,HEALTHY,795376,223,0,0,0,0,0,0,0
15,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,1040,107,0,0,0,0,38,0
15,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,174,44,0,0,0,41,0
15,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,314,0,8,0,23,0
15,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
15,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,28,0,0,1
15,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
15,Age_80_150,CURED,0,0,0,0,0,0,0,1378,0
15,Age_80_150,DEAD,0,0,0,0,0,0,0,0,25
16,Age_0_9,HEALTHY,1755747,3246,0,0,0,0,0,0,0
16,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,11360,1151,0,0,0,0,404,0
16,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1593,422,0,0,0,384,0
16,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,1881,0,0,0,155,0
16,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
16,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
16,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
16,Age_0_9,CURED,0,0,0,0,0,0,0,7161,0
16,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
16,Age_10_19,HEALTHY,1986416,2287,0,0,0,0,0,0,0
16,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,8550,853,0,0,0,0,300,0
16,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1244,319,0,0,0,303,0
16,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,1597,0,0,0,105,0
16,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
16,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
16,Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
16,Age_10_19,CURED,0,0,0,0,0,0,0,6360,0
16,Age_10_19,DEAD,0,0,0,0,0,0,0,0,0
16,Age_20_29,HEALTHY,2177989,2425,0,0,0,0,0,0,0
16,Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,9182,891,0,0,0,0,327,0
16,Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1323,374,0,0,0,303,0
16,Age_20_29,INFECTED_SYMPTOMS_MILD,0,0,0,1811,0,0,0,129,0
16,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
16,Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
16,Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
16,Age_20_29,CURED,0,0,0,0,0,0,0,7034,0
16,Age_20_29,DEAD,0,0,0,0,0,0,0,0,0
16,Age_30_39,HEALTHY,2084808,2345,0,0,0,0,0,0,0
16,Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,9050,882,0,0,0,0,333,0
16,Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1273,349,0,0,0,346,0
16,Age_30_39,INFECTED_SYMPTOMS_MILD,0,0,0,1758,0,0,0,150,0
16,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,1,0,0,0,0
16,Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
16,Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
16,Age_30_39,CURED,0,0,0,0,0,0,0,6904,0
16,Age_30_39,DEAD,0,0,0,0,0,0,0,0,0
16,Age_40_49,HEALTHY,2238324,2130,0,0,0,0,0,0,0
16,Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,8716,863,0,0,0,0,305,0
16,Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1288,306,0,0,0,339,0
16,Age_40_49,INFECTED_SYMPTOMS_MILD,0,0,0,1772,0,0,0,146,0
16,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,1
16,Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
16,Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
16,Age_40_49,CURED,0,0,0,0,0,0,0,6917,0
16,Age_40_49,DEAD,0,0,0,0,0,0,0,0,0
16,Age_50_59,HEALTHY,2484247,2180,0,0,0,0,0,0,0
16,Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,9057,880,0,0,0,0,326,0
16,Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1359,363,0,0,0,370,0
16,Age_50_59,INFECTED_SYMPTOMS_MILD,0,0,0,1938,0,0,0,129,0
16,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,4,0,0,1,0
16,Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
16,Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
16,Age_50_59,CURED,0,0,0,0,0,0,0,7534,0
16,Age_50_59,DEAD,0,0,0,0,0,0,0,0,0
16,Age_60_69,HEALTHY,2076394,1089,0,0,0,0,0,0,0
16,Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,4587,433,0,0,0,0,172,0
16,Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,728,156,0,0,0,162,0
16,Age_60_69,INFECTED_SYMPTOMS_MILD,0,0,0,1134,0,1,0,87,0
16,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,5,0,0,0,1
16,Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,1
16,Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
16,Age_60_69,CURED,0,0,0,0,0,0,0,4961,0
16,Age_60_69,DEAD,0,0,0,0,0,0,0,0,2
16,Age_70_79,HEALTHY,1514850,481,0,0,0,0,0,0,0
16,Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,2183,209,0,0,0,0,75,0
16,Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,404,94,0,0,0,69,0
16,Age_70_79,INFECTED_SYMPTOMS_MILD,0,0,0,670,0,4,0,64,0
16,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,8,0,0,0,0
16,Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,14,0,0,1
16,Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
16,Age_70_79,CURED,0,0,0,0,0,0,0,2980,0
16,Age_70_79,DEAD,0,0,0,0,0,0,0,0,4
16,Age_80_150,HEALTHY,795116,260,0,0,0,0,0,0,0
16,Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,1101,123,0,0,0,0,39,0
16,Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,186,44,0,0,0,51,0
16,Age_80_150,INFECTED_SYMPTOMS_MILD,0,0,0,341,0,2,0,15,0
16,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
16,Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,32,0,0,4
16,Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
16,Age_80_150,CURED,0,0,0,0,0,0,0,1480,0
16,Age_80_150,DEAD,0,0,0,0,0,0,0,0,26
17,Age_0_9,HEALTHY,1752156,3591,0,0,0,0,0,0,0
17,Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,12813,1310,0,0,0,0,483,0
17,Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1835,445,0,0,0,464,0
17,Age_0_9,INFECTED_SYMPTOMS_MILD,0,0,0,2118,0,0,0,185,0
17,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
17,Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
17,Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0,0,0,0,0,0,0,0,0
17,Age_0_9,CURED,0,0,0,0,0,0,0,8104,0
17,Age_0_9,DEAD,0,0,0,0,0,0,0,0,0
17,Age_10_19,HEALTHY,1983887,2529,0,0,0,0,0,0,0
17,Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0,9518,986,0,0,0,0,333,0
17,Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0,0,1411,357,0,0,0,329,0
17,Age_10_19,INFECTED_SYMPTOMS_MILD,0,0,0,1805,0,0,0,111,0
17,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0,0,0,0,0,0,0,0,0
17,Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0,0,0,0,0,0,0,0,0
